DATE,NASDAQ100
2/29/2016,4201.12
3/1/2016,4333.61
3/2/2016,4334.39
3/3/2016,4325.86
3/4/2016,4329
3/7/2016,4303.33
3/8/2016,4265.51
3/9/2016,4293.23
3/10/2016,4286.97
3/11/2016,4361.83
3/14/2016,4367.33
3/15/2016,4367.08
3/16/2016,4404.2
3/17/2016,4400.26
3/18/2016,4410.83
3/21/2016,4426.98
3/22/2016,4437.62
3/23/2016,4402.56
3/24/2016,4405.53
3/25/2016,.
3/28/2016,4398.07
3/29/2016,4467.72
3/30/2016,4490.88
3/31/2016,4483.66
4/1/2016,4532.08
4/4/2016,4511.7
4/5/2016,4470.75
4/6/2016,4543.78
4/7/2016,4475.29
4/8/2016,4474.93
4/11/2016,4458.71
4/12/2016,4496.04
4/13/2016,4554.72
4/14/2016,4554.62
4/15/2016,4543.16
4/18/2016,4569.31
4/19/2016,4537.09
4/20/2016,4540.44
4/21/2016,4540.8
4/22/2016,4474.19
4/25/2016,4474.13
4/26/2016,4452.97
4/27/2016,4416.63
4/28/2016,4363.99
4/29/2016,4341.3
5/2/2016,4381.3
5/3/2016,4341.39
5/4/2016,4312.01
5/5/2016,4309.48
5/6/2016,4330.17
5/9/2016,4341.23
5/10/2016,4402.04
5/11/2016,4361.03
5/12/2016,4342.81
5/13/2016,4326.53
5/16/2016,4380.48
5/17/2016,4322.56
5/18/2016,4338.23
5/19/2016,4315.58
5/20/2016,4362.9
5/23/2016,4355.1
5/24/2016,4444.3
5/25/2016,4476.43
5/26/2016,4487.96
5/27/2016,4512.54
5/30/2016,.
5/31/2016,4523.89
6/1/2016,4520.07
6/2/2016,4531.35
6/3/2016,4509.79
6/6/2016,4523.63
6/7/2016,4513.09
6/8/2016,4520.63
6/9/2016,4512.69
6/10/2016,4461.05
6/13/2016,4422.76
6/14/2016,4424.91
6/15/2016,4409.51
6/16/2016,4424.23
6/17/2016,4374.38
6/20/2016,4400.16
6/21/2016,4413.4
6/22/2016,4404.73
6/23/2016,4467.48
6/24/2016,4285.7
6/27/2016,4201.05
6/28/2016,4290.47
6/29/2016,4364.74
6/30/2016,4417.7
7/1/2016,4437.44
7/4/2016,.
7/5/2016,4410.75
7/6/2016,4444.7
7/7/2016,4459.58
7/8/2016,4528.36
7/11/2016,4554.71
7/12/2016,4577.61
7/13/2016,4565.77
7/14/2016,4596.49
7/15/2016,4589.83
7/18/2016,4619.68
7/19/2016,4603.28
7/20/2016,4657.2
7/21/2016,4647.02
7/22/2016,4666.07
7/25/2016,4665.93
7/26/2016,4672.11
7/27/2016,4702.88
7/28/2016,4721.41
7/29/2016,4730.23
8/1/2016,4756.04
8/2/2016,4719.21
8/3/2016,4734.33
8/4/2016,4743.81
8/5/2016,4791.21
8/8/2016,4784.74
8/9/2016,4795.75
8/10/2016,4783.39
8/11/2016,4803.31
8/12/2016,4807.08
8/15/2016,4827.12
8/16/2016,4797.19
8/17/2016,4805.45
8/18/2016,4808.68
8/19/2016,4806.14
8/22/2016,4808.56
8/23/2016,4818.48
8/24/2016,4783.49
8/25/2016,4775.43
8/26/2016,4783.69
8/29/2016,4791.09
8/30/2016,4776
8/31/2016,4771.05
9/1/2016,4783.94
9/2/2016,4798.74
9/5/2016,.
9/6/2016,4829.51
9/7/2016,4831.86
9/8/2016,4804
9/9/2016,4681.54
9/12/2016,4764.65
9/13/2016,4722.84
9/14/2016,4746.06
9/15/2016,4819.9
9/16/2016,4818.05
9/19/2016,4796.07
9/20/2016,4805.22
9/21/2016,4853.75
9/22/2016,4891.36
9/23/2016,4858.91
9/26/2016,4817.17
9/27/2016,4866.71
9/28/2016,4875.27
9/29/2016,4838.3
9/30/2016,4875.7
10/3/2016,4866.62
10/4/2016,4859.47
10/5/2016,4877.75
10/6/2016,4873.92
10/7/2016,4864.52
10/10/2016,4893.77
10/11/2016,4821.91
10/12/2016,4819.63
10/13/2016,4803.1
10/14/2016,4808.48
10/17/2016,4796.17
10/18/2016,4839.72
10/19/2016,4836.61
10/20/2016,4832.71
10/21/2016,4851.86
10/24/2016,4909.97
10/25/2016,4891.45
10/26/2016,4860.59
10/27/2016,4836.45
10/28/2016,4805.59
10/31/2016,4801.27
11/1/2016,4766.94
11/2/2016,4726.91
11/3/2016,4679.1
11/4/2016,4660.46
11/7/2016,4773.73
11/8/2016,4804.92
11/9/2016,4825.18
11/10/2016,4747.03
11/11/2016,4751.95
11/14/2016,4702.04
11/15/2016,4764.47
11/16/2016,4792.27
11/17/2016,4826.59
11/18/2016,4808.04
11/21/2016,4859
11/22/2016,4873.84
11/23/2016,4853.86
11/24/2016,.
11/25/2016,4870.02
11/28/2016,4857.02
11/29/2016,4873.21
11/30/2016,4810.81
12/1/2016,4734.1
12/2/2016,4739.37
12/5/2016,4778.14
12/6/2016,4788.67
12/7/2016,4851.94
12/8/2016,4859.19
12/9/2016,4895.9
12/12/2016,4874.3
12/13/2016,4935.84
12/14/2016,4921.22
12/15/2016,4933.41
12/16/2016,4914.86
12/19/2016,4934.85
12/20/2016,4953.8
12/21/2016,4948.9
12/22/2016,4934.39
12/23/2016,4940.02
12/26/2016,.
12/27/2016,4965.81
12/28/2016,4926.29
12/29/2016,4918.28
12/30/2016,4863.62
1/2/2017,.
1/3/2017,4911.33
1/4/2017,4937.21
1/5/2017,4964.95
1/6/2017,5007.08
1/9/2017,5024.9
1/10/2017,5035.17
1/11/2017,5050.21
1/12/2017,5041.43
1/13/2017,5059.51
1/16/2017,.
1/17/2017,5044.65
1/18/2017,5055.85
1/19/2017,5051.17
1/20/2017,5063.2
1/23/2017,5065.7
1/24/2017,5101.06
1/25/2017,5151.47
1/26/2017,5156.92
1/27/2017,5168.06
1/30/2017,5129.33
1/31/2017,5116.77
2/1/2017,5152.69
2/2/2017,5147.7
2/3/2017,5161.6
2/6/2017,5167.96
2/7/2017,5185.88
2/8/2017,5196.58
2/9/2017,5212.16
2/10/2017,5226.69
2/13/2017,5256.82
2/14/2017,5271.07
2/15/2017,5302.39
2/16/2017,5300.64
2/17/2017,5324.72
2/20/2017,.
2/21/2017,5350.73
2/22/2017,5352.13
2/23/2017,5332.37
2/24/2017,5343.31
2/27/2017,5347.55
2/28/2017,5330.31
3/1/2017,5390.99
3/2/2017,5363.26
3/3/2017,5373.48
3/6/2017,5360.31
3/7/2017,5351.28
3/8/2017,5359.8
3/9/2017,5363.98
3/10/2017,5385.9
3/13/2017,5394.57
3/14/2017,5382.17
3/15/2017,5416.25
3/16/2017,5412.08
3/17/2017,5408.76
3/20/2017,5413.31
3/21/2017,5332.53
3/22/2017,5367.56
3/23/2017,5355.14
3/24/2017,5364
3/27/2017,5374.27
3/28/2017,5407.21
3/29/2017,5430.27
3/30/2017,5439.74
3/31/2017,5436.23
4/3/2017,5432.2
4/4/2017,5440.41
4/5/2017,5418.52
4/6/2017,5420.88
4/7/2017,5418.37
4/10/2017,5421.68
4/11/2017,5398.4
4/12/2017,5377.03
4/13/2017,5353.59
4/14/2017,.
4/17/2017,5399.2
4/18/2017,5391.66
4/19/2017,5399.64
4/20/2017,5443.53
4/21/2017,5442.05
4/24/2017,5508.03
4/25/2017,5548.19
4/26/2017,5541.09
4/27/2017,5571.28
4/28/2017,5583.53
5/1/2017,5629.63
5/2/2017,5644.07
5/3/2017,5625.16
5/4/2017,5626.32
5/5/2017,5646.09
5/8/2017,5659.07
5/9/2017,5678.31
5/10/2017,5681.68
5/11/2017,5674.22
5/12/2017,5686.81
5/15/2017,5704.48
5/16/2017,5724.44
5/17/2017,5580.55
5/18/2017,5626.31
5/19/2017,5651.56
5/22/2017,5699.4
5/23/2017,5703.35
5/24/2017,5730.3
5/25/2017,5778.37
5/26/2017,5788.36
5/29/2017,.
5/30/2017,5794.63
5/31/2017,5788.8
6/1/2017,5816.51
6/2/2017,5881.46
6/5/2017,5878.12
6/6/2017,5856.77
6/7/2017,5877.59
6/8/2017,5885.3
6/9/2017,5741.94
6/12/2017,5708.18
6/13/2017,5751.82
6/14/2017,5727.07
6/15/2017,5700.89
6/16/2017,5681.48
6/19/2017,5772.22
6/20/2017,5726.31
6/21/2017,5782.39
6/22/2017,5779.87
6/23/2017,5803.11
6/26/2017,5777.59
6/27/2017,5671.6
6/28/2017,5753.03
6/29/2017,5653.02
6/30/2017,5646.92
7/3/2017,5596.96
7/4/2017,.
7/5/2017,5648.82
7/6/2017,5597.9
7/7/2017,5656.47
7/10/2017,5694.15
7/11/2017,5709.8
7/12/2017,5778.95
7/13/2017,5793.36
7/14/2017,5838.08
7/17/2017,5839.74
7/18/2017,5880.1
7/19/2017,5916.16
7/20/2017,5921.22
7/21/2017,5921.52
7/24/2017,5941.37
7/25/2017,5930.65
7/26/2017,5950.73
7/27/2017,5917.03
7/28/2017,5908.92
7/31/2017,5880.33
8/1/2017,5895.17
8/2/2017,5914.23
8/3/2017,5891.2
8/4/2017,5899.91
8/7/2017,5934.73
8/8/2017,5926.35
8/9/2017,5919.39
8/10/2017,5788.19
8/11/2017,5831.53
8/14/2017,5908.17
8/15/2017,5907.73
8/16/2017,5917.42
8/17/2017,5796.32
8/18/2017,5790.91
8/21/2017,5786.54
8/22/2017,5873.33
8/23/2017,5851.78
8/24/2017,5834.44
8/25/2017,5822.53
8/28/2017,5838.08
8/29/2017,5862.14
8/30/2017,5932.9
8/31/2017,5988.6
9/1/2017,5987.9
9/4/2017,.
9/5/2017,5932.73
9/6/2017,5951.13
9/7/2017,5964.31
9/8/2017,5913.37
9/11/2017,5980.53
9/12/2017,5995.64
9/13/2017,6004.38
9/14/2017,5968.82
9/15/2017,5988
9/18/2017,5981.12
9/19/2017,5991.08
9/20/2017,5973.6
9/21/2017,5934.91
9/22/2017,5932.32
9/25/2017,5867.35
9/26/2017,5881.34
9/27/2017,5937.79
9/28/2017,5933.07
9/29/2017,5979.3
10/2/2017,5981.92
10/3/2017,5995.06
10/4/2017,5998.84
10/5/2017,6057.14
10/6/2017,6064.57
10/9/2017,6058.53
10/10/2017,6063.52
10/11/2017,6081.25
10/12/2017,6069.99
10/13/2017,6092.45
10/16/2017,6114.53
10/17/2017,6122.61
10/18/2017,6114.35
10/19/2017,6092.62
10/20/2017,6108.82
10/23/2017,6067.83
10/24/2017,6080.22
10/25/2017,6055.04
10/26/2017,6037.87
10/27/2017,6213.47
10/30/2017,6227.59
10/31/2017,6248.56
11/1/2017,6248.65
11/2/2017,6236.39
11/3/2017,6295.58
11/6/2017,6313.61
11/7/2017,6320.78
11/8/2017,6345.81
11/9/2017,6312.21
11/10/2017,6309.07
11/13/2017,6316.18
11/14/2017,6293.64
11/15/2017,6258.36
11/16/2017,6339.14
11/17/2017,6314.51
11/20/2017,6308.61
11/21/2017,6378.63
11/22/2017,6386.12
11/23/2017,.
11/24/2017,6409.29
11/27/2017,6405.97
11/28/2017,6422.56
11/29/2017,6311.38
11/30/2017,6365.56
12/1/2017,6337.87
12/4/2017,6263.7
12/5/2017,6265.11
12/6/2017,6293.05
12/7/2017,6316.28
12/8/2017,6344.57
12/11/2017,6393.89
12/12/2017,6383.65
12/13/2017,6394.67
12/14/2017,6389.91
12/15/2017,6466.32
12/18/2017,6513.27
12/19/2017,6480.67
12/20/2017,6472.48
12/21/2017,6472.69
12/22/2017,6465.17
12/25/2017,.
12/26/2017,6433.16
12/27/2017,6435.15
12/28/2017,6441.42
12/29/2017,6396.42
1/1/2018,.
1/2/2018,6511.34
1/3/2018,6575.8
1/4/2018,6584.58
1/5/2018,6653.29
1/8/2018,6676.63
1/9/2018,6677.94
1/10/2018,6662.66
1/11/2018,6708.49
1/12/2018,6758.54
1/15/2018,.
1/16/2018,6737.14
1/17/2018,6810.28
1/18/2018,6811.38
1/19/2018,6834.33
1/22/2018,6906.28
1/23/2018,6963.46
1/24/2018,6919.35
1/25/2018,6916.3
1/26/2018,7022.97
1/29/2018,6988.32
1/30/2018,6930.73
1/31/2018,6949.99
2/1/2018,6901.5
2/2/2018,6760.29
2/5/2018,6495.92
2/6/2018,6665.98
2/7/2018,6582.02
2/8/2018,6306.1
2/9/2018,6412.68
2/12/2018,6523.85
2/13/2018,6553.86
2/14/2018,6675.03
2/15/2018,6794.92
2/16/2018,6770.66
2/19/2018,.
2/20/2018,6779.69
2/21/2018,6759.26
2/22/2018,6761.85
2/23/2018,6896.6
2/26/2018,6989.1
2/27/2018,6900.35
2/28/2018,6854.42
3/1/2018,6750.54
3/2/2018,6811.04
3/5/2018,6881.28
3/6/2018,6913.02
3/7/2018,6929.39
3/8/2018,6966.43
3/9/2018,7101.18
3/12/2018,7131.12
3/13/2018,7046.51
3/14/2018,7040.98
3/15/2018,7030.97
3/16/2018,7019.95
3/19/2018,6864.88
3/20/2018,6885.92
3/21/2018,6853.45
3/22/2018,6682.26
3/23/2018,6508.09
3/26/2018,6753.83
3/27/2018,6529.84
3/28/2018,6460.81
3/29/2018,6581.13
3/30/2018,.
4/2/2018,6390.84
4/3/2018,6458.83
4/4/2018,6560.059
4/5/2018,6594.84
4/6/2018,6433.215
4/9/2018,6472.344
4/10/2018,6615.871
4/11/2018,6583.445
4/12/2018,6656.254
4/13/2018,6628.344
4/16/2018,6675.18
4/17/2018,6816.367
4/18/2018,6833.211
4/19/2018,6774.887
4/20/2018,6667.75
4/23/2018,6648.805
4/24/2018,6509.047
4/25/2018,6513.941
4/26/2018,6649.652
4/27/2018,6656.352
4/30/2018,6605.57
5/1/2018,6681.961
5/2/2018,6644.477
5/3/2018,6643.48
5/4/2018,6769.117
5/7/2018,6821.875
5/8/2018,6815.484
5/9/2018,6893.215
5/10/2018,6963.547
5/11/2018,6952.563
5/14/2018,6964.371
5/15/2018,6888.535
5/16/2018,6929.965
5/17/2018,6901.633
5/18/2018,6866.254
5/21/2018,6905.531
5/22/2018,6893.621
5/23/2018,6953.629
5/24/2018,6949.699
5/25/2018,6960.918
5/28/2018,.
5/29/2018,6926.543
5/30/2018,6976.367
5/31/2018,6967.73
6/1/2018,7083.926
6/4/2018,7143.57
6/5/2018,7166.754
6/6/2018,7210.082
6/7/2018,7152.832
6/8/2018,7152.621
6/11/2018,7168.48
6/12/2018,7209.184
6/13/2018,7205.254
6/14/2018,7279.594
6/15/2018,7255.754
6/18/2018,7251.406
6/19/2018,7228.043
6/20/2018,7280.703
6/21/2018,7217.488
6/22/2018,7197.512
6/25/2018,7038.172
6/26/2018,7068.195
6/27/2018,6969.672
6/28/2018,7031.605
6/29/2018,7040.801
7/2/2018,7097.82
7/3/2018,7014.555
7/4/2018,.
7/5/2018,7101.047
7/6/2018,7207.332
7/9/2018,7276
7/10/2018,7282.598
7/11/2018,7243.98
7/12/2018,7366.25
7/13/2018,7375.816
7/16/2018,7357.898
7/17/2018,7403.891
7/18/2018,7390.125
7/19/2018,7352.359
7/20/2018,7350.227
7/23/2018,7371.781
7/24/2018,7406.246
7/25/2018,7508.586
7/26/2018,7400.75
7/27/2018,7296.781
7/30/2018,7193.102
7/31/2018,7231.984
8/1/2018,7272.887
8/2/2018,7372.148
8/3/2018,7395.488
8/6/2018,7438.996
8/7/2018,7462.652
8/8/2018,7469.547
8/9/2018,7466.961
8/10/2018,7408.305
8/13/2018,7401.168
8/14/2018,7447.168
8/15/2018,7354.66
8/16/2018,7374.293
8/17/2018,7377.543
8/20/2018,7371.418
8/21/2018,7397.227
8/22/2018,7424.594
8/23/2018,7413.84
8/24/2018,7485.402
8/27/2018,7559.133
8/28/2018,7570.246
8/29/2018,7660.18
8/30/2018,7642.668
8/31/2018,7654.555
9/3/2018,.
9/4/2018,7622.324
9/5/2018,7523.258
9/6/2018,7453.168
9/7/2018,7430.262
9/10/2018,7447.676
9/11/2018,7507.871
9/12/2018,7488.066
9/13/2018,7561.688
9/14/2018,7545.496
9/17/2018,7434.73
9/18/2018,7494.398
9/19/2018,7490.324
9/20/2018,7569.035
9/21/2018,7531.07
9/24/2018,7548.75
9/25/2018,7563.195
9/26/2018,7563.086
9/27/2018,7629.574
9/28/2018,7627.648
10/1/2018,7645.453
10/2/2018,7628.277
10/3/2018,7637.426
10/4/2018,7490.004
10/5/2018,7399.008
10/8/2018,7352.824
10/9/2018,7371.617
10/10/2018,7044.496
10/11/2018,6964.027
10/12/2018,7157.207
10/15/2018,7068.672
10/16/2018,7276.426
10/17/2018,7278.633
10/18/2018,7116.09
10/19/2018,7107.234
10/22/2018,7141.211
10/23/2018,7118.676
10/24/2018,6789.156
10/25/2018,7016.391
10/26/2018,6852.406
10/29/2018,6713.902
10/30/2018,6810.121
10/31/2018,6967.094
11/1/2018,7069.172
11/2/2018,6965.293
11/5/2018,6937.09
11/6/2018,6988.848
11/7/2018,7203.133
11/8/2018,7158.59
11/9/2018,7039.148
11/12/2018,6829.098
11/13/2018,6830.906
11/14/2018,6769.871
11/15/2018,6890.445
11/16/2018,6867.016
11/19/2018,6642.918
11/20/2018,6526.965
11/21/2018,6575.664
11/22/2018,.
11/23/2018,6527.348
11/26/2018,6678.34
11/27/2018,6701.035
11/28/2018,6913.324
11/29/2018,6892.398
11/30/2018,6949.016
12/3/2018,7062.133
12/4/2018,6795.215
12/5/2018,.
12/6/2018,6838.852
12/7/2018,6613.273
12/10/2018,6682.742
12/11/2018,6704.238
12/12/2018,6763.957
12/13/2018,6767.973
12/14/2018,6594.965
12/17/2018,6448.387
12/18/2018,6491.516
12/19/2018,6342.969
12/20/2018,6243.195
12/21/2018,6046.555
12/24/2018,5899.355
12/25/2018,.
12/26/2018,6262.766
12/27/2018,6288.301
12/28/2018,6285.266
12/31/2018,6329.965
1/1/2019,.
1/2/2019,6360.871
1/3/2019,6147.129
1/4/2019,6422.672
1/7/2019,6488.254
1/8/2019,6551.848
1/9/2019,6600.695
1/10/2019,6620.941
1/11/2019,6601.395
1/14/2019,6541.039
1/15/2019,6669.637
1/16/2019,6668.563
1/17/2019,6718.453
1/18/2019,6784.609
1/21/2019,.
1/22/2019,6646.813
1/23/2019,6658.762
1/24/2019,6702.547
1/25/2019,6787.371
1/28/2019,6697.086
1/29/2019,6632.793
1/30/2019,6807.91
1/31/2019,6906.84
2/1/2019,6875.52
2/4/2019,6959.957
2/5/2019,7023.52
2/6/2019,6997.621
2/7/2019,6904.98
2/8/2019,6913.129
2/11/2019,6909.184
2/12/2019,7014.668
2/13/2019,7015.875
2/14/2019,7022.418
2/15/2019,7055.18
2/18/2019,.
2/19/2019,7066.613
2/20/2019,7062.34
2/21/2019,7035.164
2/22/2019,7090.625
2/25/2019,7115.426
2/26/2019,7123.215
2/27/2019,7117.004
2/28/2019,7097.527
3/1/2019,7151.57
3/4/2019,7150.832
3/5/2019,7156.785
3/6/2019,7112.469
3/7/2019,7026.883
3/8/2019,7015.691
3/11/2019,7164.02
3/12/2019,7201.281
3/13/2019,7256.98
3/14/2019,7243.012
3/15/2019,7306.988
3/18/2019,7326.281
3/19/2019,7349.277
3/20/2019,7380.754
3/21/2019,7493.27
3/22/2019,7326.059
3/25/2019,7316.957
3/26/2019,7351.148
3/27/2019,7308.191
3/28/2019,7320.473
3/29/2019,7378.773
4/1/2019,7478.414
4/2/2019,7499.641
4/3/2019,7544.973
4/4/2019,7540.566
4/5/2019,7578.84
4/8/2019,7599.742
4/9/2019,7568.484
4/10/2019,7611.488
4/11/2019,7594.891
4/12/2019,7628.148
4/15/2019,7629.121
4/16/2019,7654.73
4/17/2019,7680.719
4/18/2019,7689.715
4/19/2019,7689.715
4/22/2019,7713.496
4/23/2019,7810.707
4/24/2019,7784.414
4/25/2019,7816.918
4/26/2019,7826.68
4/29/2019,7839.039
4/30/2019,7781.457
5/1/2019,7751.848
5/2/2019,7724.055
5/3/2019,7845.73
5/6/2019,7794.094
5/7/2019,7640.148
5/8/2019,7617.551
5/9/2019,7582.746
5/10/2019,7586.531
5/13/2019,7324.133
5/14/2019,7401.883
5/15/2019,7503.246
5/16/2019,7580.141
5/17/2019,7503.68
5/20/2019,7376.703
5/21/2019,7451.02
5/22/2019,7420.656
5/23/2019,7307.934
5/24/2019,7300.961
5/27/2019,.
5/28/2019,7278.375
5/29/2019,7216.859
5/30/2019,7245.402
5/31/2019,7127.957
6/3/2019,6978.016
6/4/2019,7166.746
6/5/2019,7220.902
6/6/2019,7275.926
6/7/2019,7417.293
6/10/2019,7501.93
6/11/2019,7513.848
6/12/2019,7472.293
6/13/2019,7510.684
6/14/2019,7479.113
6/17/2019,7526.52
6/18/2019,7635.398
6/19/2019,7667.738
6/20/2019,7738.055
6/21/2019,7728.781
6/24/2019,7723.023
6/25/2019,7591.535
6/26/2019,7627.051
6/27/2019,7657.047
6/28/2019,7671.074
7/1/2019,7768.137
7/2/2019,7799.824
7/3/2019,7857.691
7/4/2019,.
7/5/2019,7841.301
7/8/2019,7785.785
7/9/2019,7826.859
7/10/2019,7903.402
7/11/2019,7896.777
7/12/2019,7943.242
7/15/2019,7966.926
7/16/2019,7927.078
7/17/2019,7888.762
7/18/2019,7904.133
7/19/2019,7834.898
7/22/2019,7905.121
7/23/2019,7954.563
7/24/2019,8010.605
7/25/2019,7929.867
7/26/2019,8016.953
7/29/2019,7989.082
7/30/2019,7952.473
7/31/2019,7848.781
8/1/2019,7801.145
8/2/2019,7692.801
8/5/2019,7415.691
8/6/2019,7521.32
8/7/2019,7551.898
8/8/2019,7724.828
8/9/2019,7646.27
8/12/2019,7561.684
8/13/2019,7728.152
8/14/2019,7490.129
8/15/2019,7484.887
8/16/2019,7604.109
8/19/2019,7719.324
8/20/2019,7664.473
8/21/2019,7733.215
8/22/2019,7707.426
8/23/2019,7464.996
8/26/2019,7575.02
8/27/2019,7566.027
8/28/2019,7587.895
8/29/2019,7702.313
8/30/2019,7690.996
9/2/2019,.
9/3/2019,7609.512
9/4/2019,7719.246
9/5/2019,7862.539
9/6/2019,7852.539
9/9/2019,7832.402
9/10/2019,7814.742
9/11/2019,7887.582
9/12/2019,7917.34
9/13/2019,7892.953
9/16/2019,7852.414
9/17/2019,7888.785
9/18/2019,7888.555
9/19/2019,7901.793
9/20/2019,7823.555
9/23/2019,7818.609
9/24/2019,7710.043
9/25/2019,7803.543
9/26/2019,7771.992
9/27/2019,7681.578
9/30/2019,7749.449
10/1/2019,7684.141
10/2/2019,7550.785
10/3/2019,7638.395
10/4/2019,7754.102
10/7/2019,7725.129
10/8/2019,7604.27
10/9/2019,7690.527
10/10/2019,7740.363
10/11/2019,7843.875
10/14/2019,7842.332
10/15/2019,7942.852
10/16/2019,7920.207
10/17/2019,7942.145
10/18/2019,7868.492
10/21/2019,7940.332
10/22/2019,7874.617
10/23/2019,7889.473
10/24/2019,7966.719
10/25/2019,8029.219
10/28/2019,8110.668
10/29/2019,8047.508
10/30/2019,8083.113
10/31/2019,8083.832
11/1/2019,8161.168
11/4/2019,8210.664
11/5/2019,8210.176
11/6/2019,8196.027
11/7/2019,8219.645
11/8/2019,8255.887
11/11/2019,8241.91
11/12/2019,8263.789
11/13/2019,8259.813
11/14/2019,8257.832
11/15/2019,8315.523
11/18/2019,8328.48
11/19/2019,8338.738
11/20/2019,8283.754
11/21/2019,8265.617
11/22/2019,8272.051
11/25/2019,8371.93
11/26/2019,8385.746
11/27/2019,8444.707
11/28/2019,.
11/29/2019,8403.684
12/2/2019,8309.262
12/3/2019,8254.738
12/4/2019,8296.531
12/5/2019,8308.398
12/6/2019,8397.367
12/9/2019,8362.742
12/10/2019,8354.293
12/11/2019,8402.609
12/12/2019,8466.895
12/13/2019,8487.707
12/16/2019,8570.336
12/17/2019,8575.699
12/18/2019,8580.625
12/19/2019,8641.293
12/20/2019,8678.492
12/23/2019,8696.008
12/24/2019,8699.504
12/25/2019,.
12/26/2019,8778.313
12/27/2019,8770.98
12/30/2019,8709.727
12/31/2019,8733.074
1/1/2020,.
1/2/2020,8872.219
1/3/2020,8793.902
1/6/2020,8848.516
1/7/2020,8846.449
1/8/2020,8912.371
1/9/2020,8989.629
1/10/2020,8966.637
1/13/2020,9070.648
1/14/2020,9033.422
1/15/2020,9035.668
1/16/2020,9125
1/17/2020,9173.734
1/20/2020,.
1/21/2020,9166.629
1/22/2020,9188.574
1/23/2020,9216.984
1/24/2020,9141.469
1/27/2020,8952.18
1/28/2020,9090.934
1/29/2020,9101.613
1/30/2020,9136.086
1/31/2020,8991.512
2/3/2020,9126.23
2/4/2020,9334.055
2/5/2020,9367.48
2/6/2020,9445.918
2/7/2020,9401.098
2/10/2020,9516.84
2/11/2020,9517.859
2/12/2020,9613.199
2/13/2020,9595.703
2/14/2020,9623.582
2/17/2020,.
2/18/2020,9629.801
2/19/2020,9718.727
2/20/2020,9627.832
2/21/2020,9446.688
2/24/2020,9079.633
2/25/2020,8834.867
2/26/2020,8873.758
2/27/2020,8436.668
2/28/2020,8461.836
3/2/2020,8877.977
3/3/2020,8594.492
3/4/2020,8949.281
3/5/2020,8671.66
3/6/2020,8530.336
3/9/2020,7948.027
3/10/2020,8372.266
3/11/2020,8006.117
3/12/2020,7263.652
3/13/2020,7995.262
3/16/2020,7020.375
3/17/2020,7473.949
3/18/2020,7175.176
3/19/2020,7288.523
3/20/2020,6994.293
3/23/2020,7006.918
3/24/2020,7553.824
3/25/2020,7469.617
3/26/2020,7897.129
3/27/2020,7588.371
3/30/2020,7889.004
3/31/2020,7813.5
4/1/2020,7486.285
4/2/2020,7635.656
4/3/2020,7528.113
4/6/2020,8081.664
4/7/2020,8049.309
4/8/2020,8229.543
4/9/2020,8238.527
4/10/2020,.
4/13/2020,8332.738
4/14/2020,8692.156
4/15/2020,8591.957
4/16/2020,8757.832
4/17/2020,8832.414
4/20/2020,8726.512
4/21/2020,8403.004
4/22/2020,8664.633
4/23/2020,8641.496
4/24/2020,8786.602
4/27/2020,8837.656
4/28/2020,8677.602
4/29/2020,8982.762
4/30/2020,9000.508
5/1/2020,8718.18
5/4/2020,8834.109
5/5/2020,8930.617
5/6/2020,8984.859
5/7/2020,9101.875
5/8/2020,9220.355
5/11/2020,9298.922
5/12/2020,9112.449
5/13/2020,9000.078
5/14/2020,9094.426
5/15/2020,9152.641
5/18/2020,9331.926
5/19/2020,9298.543
5/20/2020,9485.02
5/21/2020,9377.992
5/22/2020,9413.988
5/25/2020,.
5/26/2020,9389.977
5/27/2020,9442.047
5/28/2020,9416.715
5/29/2020,9555.523
6/1/2020,9598.887
6/2/2020,9657.309
6/3/2020,9704.688
6/4/2020,9629.664
6/5/2020,9824.391
6/8/2020,9901.52
6/9/2020,9967.176
6/10/2020,10094.258
6/11/2020,9588.48
6/12/2020,9663.773
6/15/2020,9776.891
6/16/2020,9949.367
6/17/2020,9982.48
6/18/2020,10012.055
6/19/2020,10008.645
6/22/2020,10130.332
6/23/2020,10209.816
6/24/2020,10002.699
6/25/2020,10101.836
6/26/2020,9849.355
6/29/2020,9961.164
6/30/2020,10156.852
7/1/2020,10279.246
7/2/2020,10341.891
7/3/2020,.
7/6/2020,10604.059
7/7/2020,10524.012
7/8/2020,10666.699
7/9/2020,10754.59
7/10/2020,10836.332
7/13/2020,10602.207
7/14/2020,10689.52
7/15/2020,10701.68
7/16/2020,10626.461
7/17/2020,10645.219
7/20/2020,10952.074
7/21/2020,10833.074
7/22/2020,10870.754
7/23/2020,10580.59
7/24/2020,10483.133
7/27/2020,10674.375
7/28/2020,10532.5
7/29/2020,10662.984
7/30/2020,10715.508
7/31/2020,10905.883
8/3/2020,11055.078
8/4/2020,11096.539
8/5/2020,11125.438
8/6/2020,11267.086
8/7/2020,11139.387
8/10/2020,11085.168
8/11/2020,10876.078
8/12/2020,11157.723
8/13/2020,11178.371
8/14/2020,11164.445
8/17/2020,11288.57
8/18/2020,11399.031
8/19/2020,11318.645
8/20/2020,11477.047
8/21/2020,11555.164
8/24/2020,11626.172
8/25/2020,11721.805
8/26/2020,11971.941
8/27/2020,11926.16
8/28/2020,11995.855
8/31/2020,12110.699
